bpos,sdist,bheight,bwidth,time,pressure,bpos,sdist,bheight,bwidth,time,pressure,bpos,sdist,bheight,bwidth,time,pressure,bpos,sdist,bheight,bwidth,time,pressure,bpos,sdist,bheight,bwidth,time,pressure,bpos,sdist,bheight,bwidth,time,pressure,bpos,sdist,bheight,bwidth,time,pressure,bpos,sdist,bheight,bwidth,time,pressure,bpos,sdist,bheight,bwidth,time,pressure,bpos,sdist,bheight,bwidth,time,pressure,bpos,sdist,bheight,bwidth,time,pressure,bpos,sdist,bheight,bwidth,time,pressure,bpos,sdist,bheight,bwidth,time,pressure,bpos,sdist,bheight,bwidth,time,pressure,bpos,sdist,bheight,bwidth,time,pressure,bpos,sdist,bheight,bwidth,time,pressure,bpos,sdist,bheight,bwidth,time,pressure,bpos,sdist,bheight,bwidth,time,pressure
4,6,2,10,0.0011,101325,4,10,2,10,0.0011,101325,4,20,2,10,0.0011,101325,5,6,2,10,0.0011,101325,5,10,2,10,0.0011,101325,5,20,2,10,0.0011,101325,6,6,2,10,0.0011,101325,6,10,2,10,0.0011,101325,6,20,2,10,0.0011,101325,5,6,2,5,0.0011,101325,5,10,2,5,0.0011,101325,5,20,2,5,0.0011,101325,5,6,3,5,0.0011,101325,5,10,3,5,0.0011,101325,5,20,3,5,0.0011,101325,5,6,4,5,0.0011,101325,5,10,4,5,0.0011,101325,5,20,4,5,0.0011,101325
4,6,2,10,0.0012,101325,4,10,2,10,0.0012,101325,4,20,2,10,0.0012,101325,5,6,2,10,0.0012,101325,5,10,2,10,0.0012,101325,5,20,2,10,0.0012,101325,6,6,2,10,0.0012,101325,6,10,2,10,0.0012,101325,6,20,2,10,0.0012,101325,5,6,2,5,0.0012,101325,5,10,2,5,0.0012,101325,5,20,2,5,0.0012,101325,5,6,3,5,0.0012,101325,5,10,3,5,0.0012,101325,5,20,3,5,0.0012,101325,5,6,4,5,0.0012,101325,5,10,4,5,0.0012,101325,5,20,4,5,0.0012,101325
4,6,2,10,0.0013,101325,4,10,2,10,0.0013,101325,4,20,2,10,0.0013,101325,5,6,2,10,0.0013,101325,5,10,2,10,0.0013,101325,5,20,2,10,0.0013,101325,6,6,2,10,0.0013,101325,6,10,2,10,0.0013,101325,6,20,2,10,0.0013,101325,5,6,2,5,0.0013,101325,5,10,2,5,0.0013,101325,5,20,2,5,0.0013,101325,5,6,3,5,0.0013,101325,5,10,3,5,0.0013,101325,5,20,3,5,0.0013,101325,5,6,4,5,0.0013,101325,5,10,4,5,0.0013,101325,5,20,4,5,0.0013,101325
4,6,2,10,0.0014,101325,4,10,2,10,0.0014,101325,4,20,2,10,0.0014,101325,5,6,2,10,0.0014,101325,5,10,2,10,0.0014,101325,5,20,2,10,0.0014,101325,6,6,2,10,0.0014,101325,6,10,2,10,0.0014,101325,6,20,2,10,0.0014,101325,5,6,2,5,0.0014,101325,5,10,2,5,0.0014,101325,5,20,2,5,0.0014,101325,5,6,3,5,0.0014,101325,5,10,3,5,0.0014,101325,5,20,3,5,0.0014,101325,5,6,4,5,0.0014,101325,5,10,4,5,0.0014,101325,5,20,4,5,0.0014,101325
4,6,2,10,0.0015,101325,4,10,2,10,0.0015,101325,4,20,2,10,0.0015,101325,5,6,2,10,0.0015,101325,5,10,2,10,0.0015,101325,5,20,2,10,0.0015,101325,6,6,2,10,0.0015,101325,6,10,2,10,0.0015,101325,6,20,2,10,0.0015,101325,5,6,2,5,0.0015,101325,5,10,2,5,0.0015,101325,5,20,2,5,0.0015,101325,5,6,3,5,0.0015,101325,5,10,3,5,0.0015,101325,5,20,3,5,0.0015,101325,5,6,4,5,0.0015,101325,5,10,4,5,0.0015,101325,5,20,4,5,0.0015,101325
4,6,2,10,0.0016,101325,4,10,2,10,0.0016,101325,4,20,2,10,0.0016,101325,5,6,2,10,0.0016,101325,5,10,2,10,0.0016,101325,5,20,2,10,0.0016,101325,6,6,2,10,0.0016,101325,6,10,2,10,0.0016,101325,6,20,2,10,0.0016,101325,5,6,2,5,0.0016,101325,5,10,2,5,0.0016,101325,5,20,2,5,0.0016,101325,5,6,3,5,0.0016,101325,5,10,3,5,0.0016,101325,5,20,3,5,0.0016,101325,5,6,4,5,0.0016,101325,5,10,4,5,0.0016,101325,5,20,4,5,0.0016,101325
4,6,2,10,0.0017,101325,4,10,2,10,0.0017,101325,4,20,2,10,0.0017,101325,5,6,2,10,0.0017,101325,5,10,2,10,0.0017,101325,5,20,2,10,0.0017,101325,6,6,2,10,0.0017,101325,6,10,2,10,0.0017,101325,6,20,2,10,0.0017,101325,5,6,2,5,0.0017,101325,5,10,2,5,0.0017,101325,5,20,2,5,0.0017,101325,5,6,3,5,0.0017,101325,5,10,3,5,0.0017,101325,5,20,3,5,0.0017,101325,5,6,4,5,0.0017,101325,5,10,4,5,0.0017,101325,5,20,4,5,0.0017,101325
4,6,2,10,0.0018,101325,4,10,2,10,0.0018,101325,4,20,2,10,0.0018,101325,5,6,2,10,0.0018,101325,5,10,2,10,0.0018,101325,5,20,2,10,0.0018,101325,6,6,2,10,0.0018,101325,6,10,2,10,0.0018,101325,6,20,2,10,0.0018,101325,5,6,2,5,0.0018,101325,5,10,2,5,0.0018,101325,5,20,2,5,0.0018,101325,5,6,3,5,0.0018,101325,5,10,3,5,0.0018,101325,5,20,3,5,0.0018,101325,5,6,4,5,0.0018,101325,5,10,4,5,0.0018,101325,5,20,4,5,0.0018,101325
4,6,2,10,0.0019,101325,4,10,2,10,0.0019,101325,4,20,2,10,0.0019,101325,5,6,2,10,0.0019,101325,5,10,2,10,0.0019,101325,5,20,2,10,0.0019,101325,6,6,2,10,0.0019,101325,6,10,2,10,0.0019,101325,6,20,2,10,0.0019,101325,5,6,2,5,0.0019,101325,5,10,2,5,0.0019,101325,5,20,2,5,0.0019,101325,5,6,3,5,0.0019,101325,5,10,3,5,0.0019,101325,5,20,3,5,0.0019,101325,5,6,4,5,0.0019,101325,5,10,4,5,0.0019,101325,5,20,4,5,0.0019,101325
4,6,2,10,0.002,101325,4,10,2,10,0.002,101325,4,20,2,10,0.002,101325,5,6,2,10,0.002,101325,5,10,2,10,0.002,101325,5,20,2,10,0.002,101325,6,6,2,10,0.002,101325,6,10,2,10,0.002,101325,6,20,2,10,0.002,101325,5,6,2,5,0.002,101325,5,10,2,5,0.002,101325,5,20,2,5,0.002,101325,5,6,3,5,0.002,101325,5,10,3,5,0.002,101325,5,20,3,5,0.002,101325,5,6,4,5,0.002,101325,5,10,4,5,0.002,101325,5,20,4,5,0.002,101325
4,6,2,10,0.0021,101325,4,10,2,10,0.0021,101325,4,20,2,10,0.0021,101325,5,6,2,10,0.0021,101325,5,10,2,10,0.0021,101325,5,20,2,10,0.0021,101325,6,6,2,10,0.0021,101325,6,10,2,10,0.0021,101325,6,20,2,10,0.0021,101325,5,6,2,5,0.0021,101325,5,10,2,5,0.0021,101325,5,20,2,5,0.0021,101325,5,6,3,5,0.0021,101325,5,10,3,5,0.0021,101325,5,20,3,5,0.0021,101325,5,6,4,5,0.0021,101325,5,10,4,5,0.0021,101325,5,20,4,5,0.0021,101325
4,6,2,10,0.0022,101325,4,10,2,10,0.0022,101325,4,20,2,10,0.0022,101325,5,6,2,10,0.0022,101325,5,10,2,10,0.0022,101325,5,20,2,10,0.0022,101325,6,6,2,10,0.0022,101325,6,10,2,10,0.0022,101325,6,20,2,10,0.0022,101325,5,6,2,5,0.0022,101325,5,10,2,5,0.0022,101325,5,20,2,5,0.0022,101325,5,6,3,5,0.0022,101325,5,10,3,5,0.0022,101325,5,20,3,5,0.0022,101325,5,6,4,5,0.0022,101325,5,10,4,5,0.0022,101325,5,20,4,5,0.0022,101325
4,6,2,10,0.0023,101325,4,10,2,10,0.0023,101325,4,20,2,10,0.0023,101325,5,6,2,10,0.0023,101325,5,10,2,10,0.0023,101325,5,20,2,10,0.0023,101325,6,6,2,10,0.0023,101325,6,10,2,10,0.0023,101325,6,20,2,10,0.0023,101325,5,6,2,5,0.0023,101325,5,10,2,5,0.0023,101325,5,20,2,5,0.0023,101325,5,6,3,5,0.0023,101325,5,10,3,5,0.0023,101325,5,20,3,5,0.0023,101325,5,6,4,5,0.0023,101325,5,10,4,5,0.0023,101325,5,20,4,5,0.0023,101325
4,6,2,10,0.0024,101325,4,10,2,10,0.0024,101325,4,20,2,10,0.0024,101325,5,6,2,10,0.0024,101325,5,10,2,10,0.0024,101325,5,20,2,10,0.0024,101325,6,6,2,10,0.0024,101325,6,10,2,10,0.0024,101325,6,20,2,10,0.0024,101325,5,6,2,5,0.0024,101325,5,10,2,5,0.0024,101325,5,20,2,5,0.0024,101325,5,6,3,5,0.0024,101325,5,10,3,5,0.0024,101325,5,20,3,5,0.0024,101325,5,6,4,5,0.0024,101325,5,10,4,5,0.0024,101325,5,20,4,5,0.0024,101325
4,6,2,10,0.0025,101325,4,10,2,10,0.0025,101325,4,20,2,10,0.0025,101325,5,6,2,10,0.0025,101325,5,10,2,10,0.0025,101325,5,20,2,10,0.0025,101325,6,6,2,10,0.0025,101325,6,10,2,10,0.0025,101325,6,20,2,10,0.0025,101325,5,6,2,5,0.0025,101325,5,10,2,5,0.0025,101325,5,20,2,5,0.0025,101325,5,6,3,5,0.0025,101325,5,10,3,5,0.0025,101325,5,20,3,5,0.0025,101325,5,6,4,5,0.0025,101325,5,10,4,5,0.0025,101325,5,20,4,5,0.0025,101325
4,6,2,10,0.0026,101325,4,10,2,10,0.0026,101325,4,20,2,10,0.0026,101325,5,6,2,10,0.0026,101325,5,10,2,10,0.0026,101325,5,20,2,10,0.0026,101325,6,6,2,10,0.0026,101325,6,10,2,10,0.0026,101325,6,20,2,10,0.0026,101325,5,6,2,5,0.0026,101325,5,10,2,5,0.0026,101325,5,20,2,5,0.0026,101325,5,6,3,5,0.0026,101325,5,10,3,5,0.0026,101325,5,20,3,5,0.0026,101325,5,6,4,5,0.0026,101325,5,10,4,5,0.0026,101325,5,20,4,5,0.0026,101325
4,6,2,10,0.0027,101325,4,10,2,10,0.0027,101325,4,20,2,10,0.0027,101325,5,6,2,10,0.0027,101325,5,10,2,10,0.0027,101325,5,20,2,10,0.0027,101325,6,6,2,10,0.0027,101325,6,10,2,10,0.0027,101325,6,20,2,10,0.0027,101325,5,6,2,5,0.0027,101325,5,10,2,5,0.0027,101325,5,20,2,5,0.0027,101325,5,6,3,5,0.0027,101325,5,10,3,5,0.0027,101325,5,20,3,5,0.0027,101325,5,6,4,5,0.0027,101325,5,10,4,5,0.0027,101325,5,20,4,5,0.0027,101325
4,6,2,10,0.0028,101325,4,10,2,10,0.0028,101325,4,20,2,10,0.0028,101325,5,6,2,10,0.0028,101325,5,10,2,10,0.0028,101325,5,20,2,10,0.0028,101325,6,6,2,10,0.0028,101325,6,10,2,10,0.0028,101325,6,20,2,10,0.0028,101325,5,6,2,5,0.0028,101325,5,10,2,5,0.0028,101325,5,20,2,5,0.0028,101325,5,6,3,5,0.0028,101325,5,10,3,5,0.0028,101325,5,20,3,5,0.0028,101325,5,6,4,5,0.0028,101325,5,10,4,5,0.0028,101325,5,20,4,5,0.0028,101325
4,6,2,10,0.0029,101325,4,10,2,10,0.0029,101325,4,20,2,10,0.0029,101325,5,6,2,10,0.0029,101325,5,10,2,10,0.0029,101325,5,20,2,10,0.0029,101325,6,6,2,10,0.0029,101325,6,10,2,10,0.0029,101325,6,20,2,10,0.0029,101325,5,6,2,5,0.0029,101325,5,10,2,5,0.0029,101325,5,20,2,5,0.0029,101325,5,6,3,5,0.0029,101325,5,10,3,5,0.0029,101325,5,20,3,5,0.0029,101325,5,6,4,5,0.0029,101325,5,10,4,5,0.0029,101325,5,20,4,5,0.0029,101325
4,6,2,10,0.003,101325,4,10,2,10,0.003,101325,4,20,2,10,0.003,101325,5,6,2,10,0.003,101325,5,10,2,10,0.003,101325,5,20,2,10,0.003,101325,6,6,2,10,0.003,101325,6,10,2,10,0.003,101325,6,20,2,10,0.003,101325,5,6,2,5,0.003,101325,5,10,2,5,0.003,101325,5,20,2,5,0.003,101325,5,6,3,5,0.003,101325,5,10,3,5,0.003,101325,5,20,3,5,0.003,101325,5,6,4,5,0.003,101325,5,10,4,5,0.003,101325,5,20,4,5,0.003,101325
4,6,2,10,0.0031,101325,4,10,2,10,0.0031,101325,4,20,2,10,0.0031,101325,5,6,2,10,0.0031,101325,5,10,2,10,0.0031,101325,5,20,2,10,0.0031,101325,6,6,2,10,0.0031,101325,6,10,2,10,0.0031,101325,6,20,2,10,0.0031,101325,5,6,2,5,0.0031,101325,5,10,2,5,0.0031,101325,5,20,2,5,0.0031,101325,5,6,3,5,0.0031,101325,5,10,3,5,0.0031,101325,5,20,3,5,0.0031,101325,5,6,4,5,0.0031,101325,5,10,4,5,0.0031,101325,5,20,4,5,0.0031,101325
4,6,2,10,0.0032,101325,4,10,2,10,0.0032,101325,4,20,2,10,0.0032,101325,5,6,2,10,0.0032,101325,5,10,2,10,0.0032,101325,5,20,2,10,0.0032,101325,6,6,2,10,0.0032,101325,6,10,2,10,0.0032,101325,6,20,2,10,0.0032,101325,5,6,2,5,0.0032,101325,5,10,2,5,0.0032,101325,5,20,2,5,0.0032,101325,5,6,3,5,0.0032,101325,5,10,3,5,0.0032,101325,5,20,3,5,0.0032,101325,5,6,4,5,0.0032,101325,5,10,4,5,0.0032,101325,5,20,4,5,0.0032,101325
4,6,2,10,0.0033,101325,4,10,2,10,0.0033,101325,4,20,2,10,0.0033,101325,5,6,2,10,0.0033,101325,5,10,2,10,0.0033,101325,5,20,2,10,0.0033,101325,6,6,2,10,0.0033,101325,6,10,2,10,0.0033,101325,6,20,2,10,0.0033,101325,5,6,2,5,0.0033,101325,5,10,2,5,0.0033,101325,5,20,2,5,0.0033,101325,5,6,3,5,0.0033,101325,5,10,3,5,0.0033,101325,5,20,3,5,0.0033,101325,5,6,4,5,0.0033,101325,5,10,4,5,0.0033,101325,5,20,4,5,0.0033,101325
4,6,2,10,0.0034,101325,4,10,2,10,0.0034,101325,4,20,2,10,0.0034,101325,5,6,2,10,0.0034,101325,5,10,2,10,0.0034,101325,5,20,2,10,0.0034,101325,6,6,2,10,0.0034,101325,6,10,2,10,0.0034,101325,6,20,2,10,0.0034,101325,5,6,2,5,0.0034,101325,5,10,2,5,0.0034,101325,5,20,2,5,0.0034,101325,5,6,3,5,0.0034,101325,5,10,3,5,0.0034,101325,5,20,3,5,0.0034,101325,5,6,4,5,0.0034,101325,5,10,4,5,0.0034,101325,5,20,4,5,0.0034,101325
4,6,2,10,0.0035,101325,4,10,2,10,0.0035,101325,4,20,2,10,0.0035,101325,5,6,2,10,0.0035,101325,5,10,2,10,0.0035,101325,5,20,2,10,0.0035,101325,6,6,2,10,0.0035,101325,6,10,2,10,0.0035,101325,6,20,2,10,0.0035,101325,5,6,2,5,0.0035,101325,5,10,2,5,0.0035,101325,5,20,2,5,0.0035,101325,5,6,3,5,0.0035,101325,5,10,3,5,0.0035,101325,5,20,3,5,0.0035,101325,5,6,4,5,0.0035,101325,5,10,4,5,0.0035,101325,5,20,4,5,0.0035,101325
4,6,2,10,0.0036,101325,4,10,2,10,0.0036,101325,4,20,2,10,0.0036,101325,5,6,2,10,0.0036,101325,5,10,2,10,0.0036,101325,5,20,2,10,0.0036,101325,6,6,2,10,0.0036,101325,6,10,2,10,0.0036,101325,6,20,2,10,0.0036,101325,5,6,2,5,0.0036,101325,5,10,2,5,0.0036,101325,5,20,2,5,0.0036,101325,5,6,3,5,0.0036,101325,5,10,3,5,0.0036,101325,5,20,3,5,0.0036,101325,5,6,4,5,0.0036,101325,5,10,4,5,0.0036,101325,5,20,4,5,0.0036,101325
4,6,2,10,0.0037,101325,4,10,2,10,0.0037,101325,4,20,2,10,0.0037,101325,5,6,2,10,0.0037,101325,5,10,2,10,0.0037,101325,5,20,2,10,0.0037,101325,6,6,2,10,0.0037,101325,6,10,2,10,0.0037,101325,6,20,2,10,0.0037,101325,5,6,2,5,0.0037,101325,5,10,2,5,0.0037,101325,5,20,2,5,0.0037,101325,5,6,3,5,0.0037,101325,5,10,3,5,0.0037,101325,5,20,3,5,0.0037,101325,5,6,4,5,0.0037,101325,5,10,4,5,0.0037,101325,5,20,4,5,0.0037,101325
4,6,2,10,0.0038,101325,4,10,2,10,0.0038,101325,4,20,2,10,0.0038,101325,5,6,2,10,0.0038,101325,5,10,2,10,0.0038,101325,5,20,2,10,0.0038,101325,6,6,2,10,0.0038,101325,6,10,2,10,0.0038,101325,6,20,2,10,0.0038,101325,5,6,2,5,0.0038,101325,5,10,2,5,0.0038,101325,5,20,2,5,0.0038,101325,5,6,3,5,0.0038,101325,5,10,3,5,0.0038,101325,5,20,3,5,0.0038,101325,5,6,4,5,0.0038,101325,5,10,4,5,0.0038,101325,5,20,4,5,0.0038,101325
4,6,2,10,0.0039,101325,4,10,2,10,0.0039,101325,4,20,2,10,0.0039,101325,5,6,2,10,0.0039,101325,5,10,2,10,0.0039,101325,5,20,2,10,0.0039,101325,6,6,2,10,0.0039,101325,6,10,2,10,0.0039,101325,6,20,2,10,0.0039,101325,5,6,2,5,0.0039,101325,5,10,2,5,0.0039,101325,5,20,2,5,0.0039,101325,5,6,3,5,0.0039,101325,5,10,3,5,0.0039,101325,5,20,3,5,0.0039,101325,5,6,4,5,0.0039,101325,5,10,4,5,0.0039,101325,5,20,4,5,0.0039,101325
4,6,2,10,0.004,101325,4,10,2,10,0.004,101325,4,20,2,10,0.004,101325,5,6,2,10,0.004,101325,5,10,2,10,0.004,101325,5,20,2,10,0.004,101325,6,6,2,10,0.004,101325,6,10,2,10,0.004,101325,6,20,2,10,0.004,101325,5,6,2,5,0.004,101325,5,10,2,5,0.004,101325,5,20,2,5,0.004,101325,5,6,3,5,0.004,101325,5,10,3,5,0.004,101325,5,20,3,5,0.004,101325,5,6,4,5,0.004,101325,5,10,4,5,0.004,101325,5,20,4,5,0.004,101325
4,6,2,10,0.0041,101325,4,10,2,10,0.0041,101325,4,20,2,10,0.0041,101325,5,6,2,10,0.0041,101325,5,10,2,10,0.0041,101325,5,20,2,10,0.0041,101325,6,6,2,10,0.0041,101325,6,10,2,10,0.0041,101325,6,20,2,10,0.0041,101325,5,6,2,5,0.0041,101325,5,10,2,5,0.0041,101325,5,20,2,5,0.0041,101325,5,6,3,5,0.0041,101325,5,10,3,5,0.0041,101325,5,20,3,5,0.0041,101325,5,6,4,5,0.0041,101325,5,10,4,5,0.0041,101325,5,20,4,5,0.0041,101325
4,6,2,10,0.0042,101325,4,10,2,10,0.0042,101325,4,20,2,10,0.0042,101325,5,6,2,10,0.0042,101325,5,10,2,10,0.0042,101325,5,20,2,10,0.0042,101325,6,6,2,10,0.0042,101325,6,10,2,10,0.0042,101325,6,20,2,10,0.0042,101325,5,6,2,5,0.0042,101325,5,10,2,5,0.0042,101325,5,20,2,5,0.0042,101325,5,6,3,5,0.0042,101325,5,10,3,5,0.0042,101325,5,20,3,5,0.0042,101325,5,6,4,5,0.0042,101325,5,10,4,5,0.0042,101325,5,20,4,5,0.0042,101325
4,6,2,10,0.0043,101325,4,10,2,10,0.0043,101325,4,20,2,10,0.0043,101325,5,6,2,10,0.0043,101325,5,10,2,10,0.0043,101325,5,20,2,10,0.0043,101325,6,6,2,10,0.0043,101325,6,10,2,10,0.0043,101325,6,20,2,10,0.0043,101325,5,6,2,5,0.0043,101325,5,10,2,5,0.0043,101325,5,20,2,5,0.0043,101325,5,6,3,5,0.0043,101325,5,10,3,5,0.0043,101325,5,20,3,5,0.0043,101325,5,6,4,5,0.0043,101325,5,10,4,5,0.0043,101325,5,20,4,5,0.0043,101325
